[300.0, 298.0, 301.0, 300.0, 299.0, 298.0, 298.0, 299.0, 300.0, 300.0, 300.0, 298.0, 298.0, 298.0, 298.0, 298.0]
[31.0, 32.0, 31.0, 31.0, 31.0, 32.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]
[67.0, 68.0, 69.0, 67.0, 68.0, 67.0, 69.0, 67.0, 67.0, 67.0, 68.0, 67.0, 67.0, 67.0, 67.0, 67.0]
[22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]
[55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0]
[29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0]
[37.0, 37.0, 37.0, 38.0, 37.0, 37.0, 37.0, 37.0, 37.0, 38.0, 38.0, 37.0, 37.0, 37.0, 37.0, 37.0]
[44.0, 44.0, 45.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0]
[368.0, 369.0, 365.0, 367.0, 366.0, 368.0, 365.0, 364.0, 366.0, 365.0, 364.0, 365.0, 364.0, 364.0, 365.0, 364.0]
[109.0, 108.0, 108.0, 108.0, 108.0, 110.0, 108.0, 108.0, 108.0, 108.0, 108.0, 108.0, 108.0, 108.0, 108.0, 108.0]
[29.0, 29.0, 29.0, 30.0, 30.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0]
[81.0, 80.0, 81.0, 80.0, 80.0, 80.0, 81.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0]
[57.0, 56.0, 56.0, 56.0, 56.0, 57.0, 56.0, 56.0, 56.0, 56.0, 57.0, 56.0, 56.0, 56.0, 56.0, 56.0]
[409.0, 400.0, 400.0, 402.0, 398.0, 398.0, 398.0, 401.0, 401.0, 398.0, 398.0, 399.0, 398.0, 398.0, 397.0, 397.0]
[48.0, 47.0, 48.0, 47.0, 47.0, 48.0, 47.0, 47.0, 47.0, 48.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0]
[66.0, 66.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0]
[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]
[34.0, 34.0, 35.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 35.0, 34.0, 34.0, 34.0]
