miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped	Sample ID
hsa-mir-1976	65	13.576907	N	TCGA-A6-6650-01A
hsa-mir-2110	14	2.924257	N	TCGA-A6-6650-01A
hsa-mir-326	15	3.133132	N	TCGA-A6-6650-01A
hsa-mir-346	0	0.0	N	TCGA-A6-6650-01A
hsa-mir-3653	16	3.342008	N	TCGA-A6-6650-01A
hsa-mir-375	193043	40321.952334	N	TCGA-A6-6650-01A
hsa-mir-484	311	64.960279	N	TCGA-A6-6650-01A
hsa-mir-760	6	1.253253	N	TCGA-A6-6650-01A
hsa-mir-1249	5	1.073663	N	TCGA-AD-6965-01A
hsa-mir-1538	0	0.0	N	TCGA-AD-6965-01A
hsa-mir-1976	35	7.515642	N	TCGA-AD-6965-01A
hsa-mir-2110	8	1.717861	N	TCGA-AD-6965-01A
hsa-mir-326	21	4.509385	N	TCGA-AD-6965-01A
hsa-mir-346	0	0.0	N	TCGA-AD-6965-01A
hsa-mir-3653	15	3.22099	N	TCGA-AD-6965-01A
hsa-mir-375	264393	56773.805367	N	TCGA-AD-6965-01A
hsa-mir-484	234	50.247436	N	TCGA-AD-6965-01A
hsa-mir-760	5	1.073663	N	TCGA-AD-6965-01A
hsa-mir-1249	7	1.359845	N	TCGA-CM-6678-01A
hsa-mir-1538	0	0.0	N	TCGA-CM-6678-01A
hsa-mir-1976	34	6.60496	N	TCGA-CM-6678-01A
hsa-mir-2110	15	2.913953	N	TCGA-CM-6678-01A
hsa-mir-326	29	5.633642	N	TCGA-CM-6678-01A
hsa-mir-346	3	0.582791	N	TCGA-CM-6678-01A
hsa-mir-3653	45	8.741858	N	TCGA-CM-6678-01A
hsa-mir-375	71968	13980.756645	N	TCGA-CM-6678-01A
hsa-mir-484	233	45.263399	N	TCGA-CM-6678-01A
hsa-mir-760	2	0.388527	N	TCGA-CM-6678-01A
hsa-mir-1249	28	3.997038	N	TCGA-AY-6196-01A
hsa-mir-1538	2	0.285503	N	TCGA-AY-6196-01A
hsa-mir-1976	51	7.28032	N	TCGA-AY-6196-01A
hsa-mir-2110	8	1.142011	N	TCGA-AY-6196-01A
hsa-mir-326	68	9.707093	N	TCGA-AY-6196-01A
hsa-mir-346	0	0.0	N	TCGA-AY-6196-01A
hsa-mir-3653	14	1.998519	N	TCGA-AY-6196-01A
hsa-mir-375	149365	21322.057498	N	TCGA-AY-6196-01A
hsa-mir-484	379	54.102767	N	TCGA-AY-6196-01A
hsa-mir-760	6	0.856508	N	TCGA-AY-6196-01A
hsa-mir-1249	7	1.668796	N	TCGA-F4-6855-01A
hsa-mir-1538	1	0.238399	N	TCGA-F4-6855-01A
hsa-mir-1976	18	4.29119	N	TCGA-F4-6855-01A
hsa-mir-2110	7	1.668796	N	TCGA-F4-6855-01A
hsa-mir-326	18	4.29119	N	TCGA-F4-6855-01A
hsa-mir-346	1	0.238399	N	TCGA-F4-6855-01A
hsa-mir-3653	23	5.483187	N	TCGA-F4-6855-01A
hsa-mir-375	87564	20875.207199	N	TCGA-F4-6855-01A
hsa-mir-484	183	43.627095	N	TCGA-F4-6855-01A
hsa-mir-760	1	0.238399	N	TCGA-F4-6855-01A
hsa-mir-1249	4	1.082019	N	TCGA-AY-A54L-01A
hsa-mir-1538	0	0.0	N	TCGA-AY-A54L-01A
hsa-mir-1976	33	8.926659	N	TCGA-AY-A54L-01A
hsa-mir-2110	6	1.623029	N	TCGA-AY-A54L-01A
hsa-mir-326	5	1.352524	N	TCGA-AY-A54L-01A
hsa-mir-346	0	0.0	N	TCGA-AY-A54L-01A
hsa-mir-3653	24	6.492115	N	TCGA-AY-A54L-01A
hsa-mir-375	116857	31610.380027	N	TCGA-AY-A54L-01A
hsa-mir-484	312	84.397499	N	TCGA-AY-A54L-01A
hsa-mir-760	3	0.811514	N	TCGA-AY-A54L-01A
hsa-mir-1249	2	3.061503	N	TCGA-AA-3530-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3530-01A
hsa-mir-1976	2	3.061503	N	TCGA-AA-3530-01A
hsa-mir-2110	4	6.123005	N	TCGA-AA-3530-01A
hsa-mir-326	2	3.061503	N	TCGA-AA-3530-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3530-01A
hsa-mir-3653	16	24.49202	N	TCGA-AA-3530-01A
hsa-mir-375	16006	24501.204701	N	TCGA-AA-3530-01A
hsa-mir-484	19	29.084274	N	TCGA-AA-3530-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3530-01A
hsa-mir-1249	0	0.0	N	TCGA-CM-4747-01A
hsa-mir-1538	0	0.0	N	TCGA-CM-4747-01A
hsa-mir-1976	10	3.020029	N	TCGA-CM-4747-01A
hsa-mir-2110	3	0.906009	N	TCGA-CM-4747-01A
hsa-mir-326	4	1.208012	N	TCGA-CM-4747-01A
hsa-mir-346	0	0.0	N	TCGA-CM-4747-01A
hsa-mir-3653	20	6.040059	N	TCGA-CM-4747-01A
hsa-mir-375	32808	9908.112584	N	TCGA-CM-4747-01A
hsa-mir-484	79	23.858233	N	TCGA-CM-4747-01A
hsa-mir-760	0	0.0	N	TCGA-CM-4747-01A
hsa-mir-1249	3	1.105194	N	TCGA-AY-6386-01A
hsa-mir-1538	1	0.368398	N	TCGA-AY-6386-01A
hsa-mir-1976	26	9.578346	N	TCGA-AY-6386-01A
hsa-mir-2110	9	3.315581	N	TCGA-AY-6386-01A
hsa-mir-326	12	4.420775	N	TCGA-AY-6386-01A
hsa-mir-346	0	0.0	N	TCGA-AY-6386-01A
hsa-mir-3653	17	6.262765	N	TCGA-AY-6386-01A
hsa-mir-375	167645	61760.072736	N	TCGA-AY-6386-01A
hsa-mir-484	188	69.258813	N	TCGA-AY-6386-01A
hsa-mir-760	1	0.368398	N	TCGA-AY-6386-01A
hsa-mir-1249	10	1.083848	N	TCGA-A6-A567-01A
hsa-mir-1538	1	0.108385	N	TCGA-A6-A567-01A
hsa-mir-1976	84	9.104325	N	TCGA-A6-A567-01A
hsa-mir-2110	5	0.541924	N	TCGA-A6-A567-01A
hsa-mir-326	3	0.325154	N	TCGA-A6-A567-01A
hsa-mir-346	0	0.0	N	TCGA-A6-A567-01A
hsa-mir-3653	20	2.167696	N	TCGA-A6-A567-01A
hsa-mir-375	117660	12752.558315	N	TCGA-A6-A567-01A
hsa-mir-484	259	28.071669	N	TCGA-A6-A567-01A
hsa-mir-760	0	0.0	N	TCGA-A6-A567-01A
hsa-mir-1249	6	2.475557	N	TCGA-5M-AAT5-01A
hsa-mir-1538	2	0.825186	N	TCGA-5M-AAT5-01A
hsa-mir-1976	27	11.140006	N	TCGA-5M-AAT5-01A
hsa-mir-2110	4	1.650371	N	TCGA-5M-AAT5-01A
hsa-mir-326	10	4.125928	N	TCGA-5M-AAT5-01A
hsa-mir-346	0	0.0	N	TCGA-5M-AAT5-01A
hsa-mir-3653	4	1.650371	N	TCGA-5M-AAT5-01A
hsa-mir-375	84333	34795.190983	N	TCGA-5M-AAT5-01A
hsa-mir-484	295	121.714884	N	TCGA-5M-AAT5-01A
hsa-mir-760	1	0.412593	N	TCGA-5M-AAT5-01A
hsa-mir-1249	4	0.869746	N	TCGA-D5-7000-01A
hsa-mir-1538	3	0.652309	N	TCGA-D5-7000-01A
hsa-mir-1976	44	9.567204	N	TCGA-D5-7000-01A
hsa-mir-2110	8	1.739492	N	TCGA-D5-7000-01A
hsa-mir-326	14	3.04411	N	TCGA-D5-7000-01A
hsa-mir-346	0	0.0	N	TCGA-D5-7000-01A
hsa-mir-3653	8	1.739492	N	TCGA-D5-7000-01A
hsa-mir-375	99845	21709.941955	N	TCGA-D5-7000-01A
hsa-mir-484	142	30.875975	N	TCGA-D5-7000-01A
hsa-mir-760	3	0.652309	N	TCGA-D5-7000-01A
hsa-mir-1249	4	4.940486	N	TCGA-AA-3679-01A
hsa-mir-1538	2	2.470243	N	TCGA-AA-3679-01A
hsa-mir-1976	4	4.940486	N	TCGA-AA-3679-01A
hsa-mir-2110	4	4.940486	N	TCGA-AA-3679-01A
hsa-mir-326	11	13.586336	N	TCGA-AA-3679-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3679-01A
hsa-mir-3653	97	119.806778	N	TCGA-AA-3679-01A
hsa-mir-375	7552	9327.636953	N	TCGA-AA-3679-01A
hsa-mir-484	101	124.747263	N	TCGA-AA-3679-01A
hsa-mir-760	13	16.056578	N	TCGA-AA-3679-01A
hsa-mir-1249	3	1.305062	N	TCGA-AZ-5407-01A
hsa-mir-1538	0	0.0	N	TCGA-AZ-5407-01A
hsa-mir-1976	11	4.785228	N	TCGA-AZ-5407-01A
hsa-mir-2110	2	0.870041	N	TCGA-AZ-5407-01A
hsa-mir-326	3	1.305062	N	TCGA-AZ-5407-01A
hsa-mir-346	0	0.0	N	TCGA-AZ-5407-01A
hsa-mir-3653	7	3.045145	N	TCGA-AZ-5407-01A
hsa-mir-375	98672	42924.36599	N	TCGA-AZ-5407-01A
hsa-mir-484	74	32.191534	N	TCGA-AZ-5407-01A
hsa-mir-760	1	0.435021	N	TCGA-AZ-5407-01A
hsa-mir-1249	8	2.576066	N	TCGA-5M-AATA-01A
hsa-mir-1538	0	0.0	N	TCGA-5M-AATA-01A
hsa-mir-1976	77	24.794631	N	TCGA-5M-AATA-01A
hsa-mir-2110	10	3.220082	N	TCGA-5M-AATA-01A
hsa-mir-326	16	5.152131	N	TCGA-5M-AATA-01A
hsa-mir-346	2	0.644016	N	TCGA-5M-AATA-01A
hsa-mir-3653	58	18.676475	N	TCGA-5M-AATA-01A
hsa-mir-375	79849	25712.032577	N	TCGA-5M-AATA-01A
hsa-mir-484	314	101.110574	N	TCGA-5M-AATA-01A
hsa-mir-760	11	3.54209	N	TCGA-5M-AATA-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3930-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3930-01A
hsa-mir-1976	21	6.79365	N	TCGA-AA-3930-01A
hsa-mir-2110	4	1.294029	N	TCGA-AA-3930-01A
hsa-mir-326	17	5.499621	N	TCGA-AA-3930-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3930-01A
hsa-mir-3653	49	15.851849	N	TCGA-AA-3930-01A
hsa-mir-375	47822	15470.757867	N	TCGA-AA-3930-01A
hsa-mir-484	354	114.521523	N	TCGA-AA-3930-01A
hsa-mir-760	4	1.294029	N	TCGA-AA-3930-01A
hsa-mir-1249	15	2.847387	N	TCGA-G4-6628-01A
hsa-mir-1538	3	0.569477	N	TCGA-G4-6628-01A
hsa-mir-1976	36	6.83373	N	TCGA-G4-6628-01A
hsa-mir-2110	17	3.227039	N	TCGA-G4-6628-01A
hsa-mir-326	41	7.782859	N	TCGA-G4-6628-01A
hsa-mir-346	0	0.0	N	TCGA-G4-6628-01A
hsa-mir-3653	18	3.416865	N	TCGA-G4-6628-01A
hsa-mir-375	16719	3173.698037	N	TCGA-G4-6628-01A
hsa-mir-484	201	38.154992	N	TCGA-G4-6628-01A
hsa-mir-760	6	1.138955	N	TCGA-G4-6628-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3697-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3697-01A
hsa-mir-1976	8	4.70138	N	TCGA-AA-3697-01A
hsa-mir-2110	3	1.763018	N	TCGA-AA-3697-01A
hsa-mir-326	1	0.587673	N	TCGA-AA-3697-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3697-01A
hsa-mir-3653	8	4.70138	N	TCGA-AA-3697-01A
hsa-mir-375	28828	16941.423155	N	TCGA-AA-3697-01A
hsa-mir-484	46	27.032936	N	TCGA-AA-3697-01A
hsa-mir-760	2	1.175345	N	TCGA-AA-3697-01A
hsa-mir-1249	8	1.65391	N	TCGA-CM-6169-01A
hsa-mir-1538	0	0.0	N	TCGA-CM-6169-01A
hsa-mir-1976	39	8.062809	N	TCGA-CM-6169-01A
hsa-mir-2110	17	3.514558	N	TCGA-CM-6169-01A
hsa-mir-326	28	5.788683	N	TCGA-CM-6169-01A
hsa-mir-346	1	0.206739	N	TCGA-CM-6169-01A
hsa-mir-3653	11	2.274126	N	TCGA-CM-6169-01A
hsa-mir-375	38466	7952.410408	N	TCGA-CM-6169-01A
hsa-mir-484	209	43.208386	N	TCGA-CM-6169-01A
hsa-mir-760	0	0.0	N	TCGA-CM-6169-01A
hsa-mir-1249	5	2.026615	N	TCGA-AY-6197-01A
hsa-mir-1538	1	0.405323	N	TCGA-AY-6197-01A
hsa-mir-1976	26	10.538399	N	TCGA-AY-6197-01A
hsa-mir-2110	6	2.431938	N	TCGA-AY-6197-01A
hsa-mir-326	19	7.701137	N	TCGA-AY-6197-01A
hsa-mir-346	0	0.0	N	TCGA-AY-6197-01A
hsa-mir-3653	12	4.863876	N	TCGA-AY-6197-01A
hsa-mir-375	71178	28850.082362	N	TCGA-AY-6197-01A
hsa-mir-484	165	66.878299	N	TCGA-AY-6197-01A
hsa-mir-760	1	0.405323	N	TCGA-AY-6197-01A
hsa-mir-1249	3	0.830597	N	TCGA-D5-6923-01A
hsa-mir-1538	1	0.276866	N	TCGA-D5-6923-01A
hsa-mir-1976	15	4.152983	N	TCGA-D5-6923-01A
hsa-mir-2110	4	1.107462	N	TCGA-D5-6923-01A
hsa-mir-326	10	2.768655	N	TCGA-D5-6923-01A
hsa-mir-346	0	0.0	N	TCGA-D5-6923-01A
hsa-mir-3653	3	0.830597	N	TCGA-D5-6923-01A
hsa-mir-375	8233	2279.43371	N	TCGA-D5-6923-01A
hsa-mir-484	181	50.112657	N	TCGA-D5-6923-01A
hsa-mir-760	3	0.830597	N	TCGA-D5-6923-01A
hsa-mir-1249	1	0.970854	N	TCGA-AA-3548-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3548-01A
hsa-mir-1976	5	4.85427	N	TCGA-AA-3548-01A
hsa-mir-2110	0	0.0	N	TCGA-AA-3548-01A
hsa-mir-326	1	0.970854	N	TCGA-AA-3548-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3548-01A
hsa-mir-3653	106	102.910523	N	TCGA-AA-3548-01A
hsa-mir-375	36049	34998.315568	N	TCGA-AA-3548-01A
hsa-mir-484	42	40.775868	N	TCGA-AA-3548-01A
hsa-mir-760	2	1.941708	N	TCGA-AA-3548-01A
hsa-mir-1249	6	3.470363	N	TCGA-AA-3950-01A
hsa-mir-1538	2	1.156788	N	TCGA-AA-3950-01A
hsa-mir-1976	26	15.038238	N	TCGA-AA-3950-01A
hsa-mir-2110	7	4.048756	N	TCGA-AA-3950-01A
hsa-mir-326	10	5.783938	N	TCGA-AA-3950-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3950-01A
hsa-mir-3653	41	23.714144	N	TCGA-AA-3950-01A
hsa-mir-375	47677	27576.079022	N	TCGA-AA-3950-01A
hsa-mir-484	168	97.170151	N	TCGA-AA-3950-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3950-01A
hsa-mir-1249	10	1.145719	N	TCGA-NH-A8F8-01A
hsa-mir-1538	1	0.114572	N	TCGA-NH-A8F8-01A
hsa-mir-1976	42	4.812018	N	TCGA-NH-A8F8-01A
hsa-mir-2110	17	1.947722	N	TCGA-NH-A8F8-01A
hsa-mir-326	8	0.916575	N	TCGA-NH-A8F8-01A
hsa-mir-346	0	0.0	N	TCGA-NH-A8F8-01A
hsa-mir-3653	41	4.697447	N	TCGA-NH-A8F8-01A
hsa-mir-375	50759	5815.553498	N	TCGA-NH-A8F8-01A
hsa-mir-484	318	36.433854	N	TCGA-NH-A8F8-01A
hsa-mir-760	4	0.458287	N	TCGA-NH-A8F8-01A
hsa-mir-1249	1	0.637623	N	TCGA-CM-4744-01A
hsa-mir-1538	1	0.637623	N	TCGA-CM-4744-01A
hsa-mir-1976	14	8.926721	N	TCGA-CM-4744-01A
hsa-mir-2110	0	0.0	N	TCGA-CM-4744-01A
hsa-mir-326	1	0.637623	N	TCGA-CM-4744-01A
hsa-mir-346	0	0.0	N	TCGA-CM-4744-01A
hsa-mir-3653	17	10.83959	N	TCGA-CM-4744-01A
hsa-mir-375	4039	2575.359061	N	TCGA-CM-4744-01A
hsa-mir-484	116	73.964261	N	TCGA-CM-4744-01A
hsa-mir-760	0	0.0	N	TCGA-CM-4744-01A
hsa-mir-1249	7	2.082753	N	TCGA-CM-5863-01A
hsa-mir-1538	0	0.0	N	TCGA-CM-5863-01A
hsa-mir-1976	34	10.11623	N	TCGA-CM-5863-01A
hsa-mir-2110	9	2.677825	N	TCGA-CM-5863-01A
hsa-mir-326	24	7.140868	N	TCGA-CM-5863-01A
hsa-mir-346	0	0.0	N	TCGA-CM-5863-01A
hsa-mir-3653	7	2.082753	N	TCGA-CM-5863-01A
hsa-mir-375	131660	39173.611161	N	TCGA-CM-5863-01A
hsa-mir-484	103	30.646225	N	TCGA-CM-5863-01A
hsa-mir-760	1	0.297536	N	TCGA-CM-5863-01A
hsa-mir-1249	1	0.753303	N	TCGA-AZ-4682-01B
hsa-mir-1538	0	0.0	N	TCGA-AZ-4682-01B
hsa-mir-1976	7	5.273121	N	TCGA-AZ-4682-01B
hsa-mir-2110	3	2.259909	N	TCGA-AZ-4682-01B
hsa-mir-326	5	3.766515	N	TCGA-AZ-4682-01B
hsa-mir-346	0	0.0	N	TCGA-AZ-4682-01B
hsa-mir-3653	14	10.546243	N	TCGA-AZ-4682-01B
hsa-mir-375	19029	14334.603653	N	TCGA-AZ-4682-01B
hsa-mir-484	69	51.97791	N	TCGA-AZ-4682-01B
hsa-mir-760	2	1.506606	N	TCGA-AZ-4682-01B
hsa-mir-1249	7	1.550391	N	TCGA-D5-6929-01A
hsa-mir-1538	1	0.221484	N	TCGA-D5-6929-01A
hsa-mir-1976	45	9.966802	N	TCGA-D5-6929-01A
hsa-mir-2110	11	2.436329	N	TCGA-D5-6929-01A
hsa-mir-326	7	1.550391	N	TCGA-D5-6929-01A
hsa-mir-346	0	0.0	N	TCGA-D5-6929-01A
hsa-mir-3653	28	6.201565	N	TCGA-D5-6929-01A
hsa-mir-375	89718	19871.144758	N	TCGA-D5-6929-01A
hsa-mir-484	199	44.075412	N	TCGA-D5-6929-01A
hsa-mir-760	6	1.328907	N	TCGA-D5-6929-01A
hsa-mir-1249	4	0.671278	N	TCGA-AZ-6600-01A
hsa-mir-1538	1	0.167819	N	TCGA-AZ-6600-01A
hsa-mir-1976	44	7.384056	N	TCGA-AZ-6600-01A
hsa-mir-2110	10	1.678194	N	TCGA-AZ-6600-01A
hsa-mir-326	18	3.02075	N	TCGA-AZ-6600-01A
hsa-mir-346	0	0.0	N	TCGA-AZ-6600-01A
hsa-mir-3653	21	3.524208	N	TCGA-AZ-6600-01A
hsa-mir-375	63726	10694.462042	N	TCGA-AZ-6600-01A
hsa-mir-484	215	36.081181	N	TCGA-AZ-6600-01A
hsa-mir-760	7	1.174736	N	TCGA-AZ-6600-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3520-01A
hsa-mir-1538	1	0.818466	N	TCGA-AA-3520-01A
hsa-mir-1976	13	10.640057	N	TCGA-AA-3520-01A
hsa-mir-2110	8	6.547727	N	TCGA-AA-3520-01A
hsa-mir-326	1	0.818466	N	TCGA-AA-3520-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3520-01A
hsa-mir-3653	4	3.273864	N	TCGA-AA-3520-01A
hsa-mir-375	41681	34114.477189	N	TCGA-AA-3520-01A
hsa-mir-484	52	42.560227	N	TCGA-AA-3520-01A
hsa-mir-760	2	1.636932	N	TCGA-AA-3520-01A
hsa-mir-1249	11	3.447129	N	TCGA-A6-6650-01B
hsa-mir-1538	4	1.253502	N	TCGA-A6-6650-01B
hsa-mir-1976	80	25.070032	N	TCGA-A6-6650-01B
hsa-mir-2110	12	3.760505	N	TCGA-A6-6650-01B
hsa-mir-326	27	8.461136	N	TCGA-A6-6650-01B
hsa-mir-346	1	0.313375	N	TCGA-A6-6650-01B
hsa-mir-3653	36	11.281514	N	TCGA-A6-6650-01B
hsa-mir-375	160476	50289.22982	N	TCGA-A6-6650-01B
hsa-mir-484	1059	331.864543	N	TCGA-A6-6650-01B
hsa-mir-760	4	1.253502	N	TCGA-A6-6650-01B
hsa-mir-1249	4	0.537686	N	TCGA-AY-A71X-01A
hsa-mir-1538	0	0.0	N	TCGA-AY-A71X-01A
hsa-mir-1976	81	10.888143	N	TCGA-AY-A71X-01A
hsa-mir-2110	22	2.957273	N	TCGA-AY-A71X-01A
hsa-mir-326	5	0.672108	N	TCGA-AY-A71X-01A
hsa-mir-346	1	0.134422	N	TCGA-AY-A71X-01A
hsa-mir-3653	26	3.49496	N	TCGA-AY-A71X-01A
hsa-mir-375	610820	82107.353059	N	TCGA-AY-A71X-01A
hsa-mir-484	206	27.690833	N	TCGA-AY-A71X-01A
hsa-mir-760	2	0.268843	N	TCGA-AY-A71X-01A
hsa-mir-1249	2	0.592275	N	TCGA-NH-A6GA-01A
hsa-mir-1538	1	0.296137	N	TCGA-NH-A6GA-01A
hsa-mir-1976	21	6.218887	N	TCGA-NH-A6GA-01A
hsa-mir-2110	3	0.888412	N	TCGA-NH-A6GA-01A
hsa-mir-326	8	2.3691	N	TCGA-NH-A6GA-01A
hsa-mir-346	0	0.0	N	TCGA-NH-A6GA-01A
hsa-mir-3653	3	0.888412	N	TCGA-NH-A6GA-01A
hsa-mir-375	71491	21171.164501	N	TCGA-NH-A6GA-01A
hsa-mir-484	120	35.536497	N	TCGA-NH-A6GA-01A
hsa-mir-760	2	0.592275	N	TCGA-NH-A6GA-01A
hsa-mir-1249	23	5.485197	N	TCGA-DM-A282-01A
hsa-mir-1538	0	0.0	N	TCGA-DM-A282-01A
hsa-mir-1976	18	4.292763	N	TCGA-DM-A282-01A
hsa-mir-2110	8	1.907894	N	TCGA-DM-A282-01A
hsa-mir-326	11	2.623355	N	TCGA-DM-A282-01A
hsa-mir-346	2	0.476974	N	TCGA-DM-A282-01A
hsa-mir-3653	16	3.815789	N	TCGA-DM-A282-01A
hsa-mir-375	39441	9406.158302	N	TCGA-DM-A282-01A
hsa-mir-484	259	61.768084	N	TCGA-DM-A282-01A
hsa-mir-760	9	2.146381	N	TCGA-DM-A282-01A
hsa-mir-1249	2	0.911604	N	TCGA-AA-3538-01A
hsa-mir-1538	1	0.455802	N	TCGA-AA-3538-01A
hsa-mir-1976	9	4.102218	N	TCGA-AA-3538-01A
hsa-mir-2110	7	3.190614	N	TCGA-AA-3538-01A
hsa-mir-326	3	1.367406	N	TCGA-AA-3538-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3538-01A
hsa-mir-3653	16	7.292832	N	TCGA-AA-3538-01A
hsa-mir-375	37830	17242.990335	N	TCGA-AA-3538-01A
hsa-mir-484	74	33.729349	N	TCGA-AA-3538-01A
hsa-mir-760	4	1.823208	N	TCGA-AA-3538-01A
hsa-mir-1249	3	1.248125	N	TCGA-AA-3492-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3492-01A
hsa-mir-1976	7	2.912291	N	TCGA-AA-3492-01A
hsa-mir-2110	2	0.832083	N	TCGA-AA-3492-01A
hsa-mir-326	5	2.080208	N	TCGA-AA-3492-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3492-01A
hsa-mir-3653	3	1.248125	N	TCGA-AA-3492-01A
hsa-mir-375	111234	46277.967354	N	TCGA-AA-3492-01A
hsa-mir-484	86	35.779575	N	TCGA-AA-3492-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3492-01A
hsa-mir-1249	8	1.176729	N	TCGA-AZ-6607-01A
hsa-mir-1538	1	0.147091	N	TCGA-AZ-6607-01A
hsa-mir-1976	38	5.589463	N	TCGA-AZ-6607-01A
hsa-mir-2110	11	1.618003	N	TCGA-AZ-6607-01A
hsa-mir-326	10	1.470911	N	TCGA-AZ-6607-01A
hsa-mir-346	1	0.147091	N	TCGA-AZ-6607-01A
hsa-mir-3653	12	1.765094	N	TCGA-AZ-6607-01A
hsa-mir-375	14662	2156.650299	N	TCGA-AZ-6607-01A
hsa-mir-484	120	17.650937	N	TCGA-AZ-6607-01A
hsa-mir-760	2	0.294182	N	TCGA-AZ-6607-01A
hsa-mir-1249	2	1.616727	N	TCGA-AA-A03J-01A
hsa-mir-1538	1	0.808364	N	TCGA-AA-A03J-01A
hsa-mir-1976	10	8.083637	N	TCGA-AA-A03J-01A
hsa-mir-2110	10	8.083637	N	TCGA-AA-A03J-01A
hsa-mir-326	5	4.041818	N	TCGA-AA-A03J-01A
hsa-mir-346	0	0.0	N	TCGA-AA-A03J-01A
hsa-mir-3653	25	20.209091	N	TCGA-AA-A03J-01A
hsa-mir-375	13480	10896.742052	N	TCGA-AA-A03J-01A
hsa-mir-484	194	156.822549	N	TCGA-AA-A03J-01A
hsa-mir-760	1	0.808364	N	TCGA-AA-A03J-01A
hsa-mir-1249	1	1.085735	N	TCGA-AA-3684-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3684-01A
hsa-mir-1976	5	5.428675	N	TCGA-AA-3684-01A
hsa-mir-2110	0	0.0	N	TCGA-AA-3684-01A
hsa-mir-326	3	3.257205	N	TCGA-AA-3684-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3684-01A
hsa-mir-3653	4	4.34294	N	TCGA-AA-3684-01A
hsa-mir-375	22514	24444.239361	N	TCGA-AA-3684-01A
hsa-mir-484	46	49.943813	N	TCGA-AA-3684-01A
hsa-mir-760	2	2.17147	N	TCGA-AA-3684-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3549-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3549-01A
hsa-mir-1976	8	18.172195	N	TCGA-AA-3549-01A
hsa-mir-2110	2	4.543049	N	TCGA-AA-3549-01A
hsa-mir-326	0	0.0	N	TCGA-AA-3549-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3549-01A
hsa-mir-3653	3	6.814573	N	TCGA-AA-3549-01A
hsa-mir-375	3974	9027.037955	N	TCGA-AA-3549-01A
hsa-mir-484	18	40.887439	N	TCGA-AA-3549-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3549-01A
hsa-mir-1249	3	2.173863	N	TCGA-AA-3819-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3819-01A
hsa-mir-1976	5	3.623104	N	TCGA-AA-3819-01A
hsa-mir-2110	4	2.898484	N	TCGA-AA-3819-01A
hsa-mir-326	4	2.898484	N	TCGA-AA-3819-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3819-01A
hsa-mir-3653	17	12.318555	N	TCGA-AA-3819-01A
hsa-mir-375	42624	30886.240319	N	TCGA-AA-3819-01A
hsa-mir-484	71	51.448082	N	TCGA-AA-3819-01A
hsa-mir-760	3	2.173863	N	TCGA-AA-3819-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-A01X-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-A01X-01A
hsa-mir-1976	8	5.134696	N	TCGA-AA-A01X-01A
hsa-mir-2110	4	2.567348	N	TCGA-AA-A01X-01A
hsa-mir-326	1	0.641837	N	TCGA-AA-A01X-01A
hsa-mir-346	0	0.0	N	TCGA-AA-A01X-01A
hsa-mir-3653	20	12.83674	N	TCGA-AA-A01X-01A
hsa-mir-375	13184	8461.97886	N	TCGA-AA-A01X-01A
hsa-mir-484	101	64.825536	N	TCGA-AA-A01X-01A
hsa-mir-760	0	0.0	N	TCGA-AA-A01X-01A
hsa-mir-1249	7	1.768805	N	TCGA-A6-5659-01A
hsa-mir-1538	0	0.0	N	TCGA-A6-5659-01A
hsa-mir-1976	9	2.274178	N	TCGA-A6-5659-01A
hsa-mir-2110	7	1.768805	N	TCGA-A6-5659-01A
hsa-mir-326	8	2.021491	N	TCGA-A6-5659-01A
hsa-mir-346	0	0.0	N	TCGA-A6-5659-01A
