miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped	Sample ID
hsa-mir-190b	38	33.411616	N	TCGA-C8-A12Z-01A
hsa-mir-301b	6	5.275518	N	TCGA-C8-A12Z-01A
hsa-mir-375	10581	9303.376596	N	TCGA-C8-A12Z-01A
hsa-mir-429	77	67.702485	N	TCGA-C8-A12Z-01A
hsa-mir-592	2	1.758506	N	TCGA-C8-A12Z-01A
hsa-mir-190b	125	34.713891	N	TCGA-E2-A1IE-01A
hsa-mir-301b	10	2.777111	N	TCGA-E2-A1IE-01A
hsa-mir-375	20212	5613.097301	N	TCGA-E2-A1IE-01A
hsa-mir-429	271	75.259715	N	TCGA-E2-A1IE-01A
hsa-mir-592	44	12.21929	N	TCGA-E2-A1IE-01A
hsa-mir-190b	8	2.75639	N	TCGA-PL-A8LV-01A
hsa-mir-301b	10	3.445487	N	TCGA-PL-A8LV-01A
hsa-mir-375	2492	858.615458	N	TCGA-PL-A8LV-01A
hsa-mir-429	827	284.941807	N	TCGA-PL-A8LV-01A
hsa-mir-592	3	1.033646	N	TCGA-PL-A8LV-01A
hsa-mir-190b	104	16.886664	N	TCGA-LL-A6FQ-01A
hsa-mir-301b	5	0.811859	N	TCGA-LL-A6FQ-01A
hsa-mir-375	103355	16781.934387	N	TCGA-LL-A6FQ-01A
hsa-mir-429	4316	700.796563	N	TCGA-LL-A6FQ-01A
hsa-mir-592	8	1.298974	N	TCGA-LL-A6FQ-01A
hsa-mir-190b	2	0.623246	N	TCGA-BH-A0BG-01A
hsa-mir-301b	7	2.181362	N	TCGA-BH-A0BG-01A
hsa-mir-375	5448	1697.722503	N	TCGA-BH-A0BG-01A
hsa-mir-429	199	62.012992	N	TCGA-BH-A0BG-01A
hsa-mir-592	21	6.544085	N	TCGA-BH-A0BG-01A
hsa-mir-190b	71	11.13456	N	TCGA-A7-A5ZX-01A
hsa-mir-301b	0	0.0	N	TCGA-A7-A5ZX-01A
hsa-mir-375	28949	4539.920769	N	TCGA-A7-A5ZX-01A
hsa-mir-429	553	86.724107	N	TCGA-A7-A5ZX-01A
hsa-mir-592	0	0.0	N	TCGA-A7-A5ZX-01A
hsa-mir-190b	100	23.007261	N	TCGA-OL-A6VR-01A
hsa-mir-301b	0	0.0	N	TCGA-OL-A6VR-01A
hsa-mir-375	23731	5459.85302	N	TCGA-OL-A6VR-01A
hsa-mir-429	324	74.543524	N	TCGA-OL-A6VR-01A
hsa-mir-592	8	1.840581	N	TCGA-OL-A6VR-01A
hsa-mir-190b	38	17.912429	N	TCGA-AR-A24S-01A
hsa-mir-301b	3	1.414139	N	TCGA-AR-A24S-01A
hsa-mir-375	50362	23739.624933	N	TCGA-AR-A24S-01A
hsa-mir-429	99	46.666591	N	TCGA-AR-A24S-01A
hsa-mir-592	13	6.127936	N	TCGA-AR-A24S-01A
hsa-mir-190b	3	1.628703	N	TCGA-B6-A0RS-01A
hsa-mir-301b	10	5.429011	N	TCGA-B6-A0RS-01A
hsa-mir-375	54595	29639.687376	N	TCGA-B6-A0RS-01A
hsa-mir-429	319	173.185462	N	TCGA-B6-A0RS-01A
hsa-mir-592	1	0.542901	N	TCGA-B6-A0RS-01A
hsa-mir-190b	33	15.748978	N	TCGA-A2-A0YD-01A
hsa-mir-301b	1	0.477242	N	TCGA-A2-A0YD-01A
hsa-mir-375	19525	9318.145591	N	TCGA-A2-A0YD-01A
hsa-mir-429	190	90.675937	N	TCGA-A2-A0YD-01A
hsa-mir-592	7	3.340692	N	TCGA-A2-A0YD-01A
hsa-mir-190b	72	24.005305	N	TCGA-B6-A0RO-01A
hsa-mir-301b	1	0.333407	N	TCGA-B6-A0RO-01A
hsa-mir-375	286111	95391.414836	N	TCGA-B6-A0RO-01A
hsa-mir-429	453	151.033378	N	TCGA-B6-A0RO-01A
hsa-mir-592	10	3.33407	N	TCGA-B6-A0RO-01A
hsa-mir-190b	4	1.323756	N	TCGA-EW-A2FR-01A
hsa-mir-301b	8	2.647512	N	TCGA-EW-A2FR-01A
hsa-mir-375	106719	35317.478046	N	TCGA-EW-A2FR-01A
hsa-mir-429	132	43.683947	N	TCGA-EW-A2FR-01A
hsa-mir-592	14	4.633146	N	TCGA-EW-A2FR-01A
hsa-mir-190b	76	21.609541	N	TCGA-B6-A0RN-01A
hsa-mir-301b	0	0.0	N	TCGA-B6-A0RN-01A
hsa-mir-375	62092	17654.995145	N	TCGA-B6-A0RN-01A
hsa-mir-429	317	90.134534	N	TCGA-B6-A0RN-01A
hsa-mir-592	9	2.559025	N	TCGA-B6-A0RN-01A
hsa-mir-190b	29	20.743252	N	TCGA-AN-A0XO-01A
hsa-mir-301b	0	0.0	N	TCGA-AN-A0XO-01A
hsa-mir-375	5830	4170.108974	N	TCGA-AN-A0XO-01A
hsa-mir-429	286	204.571384	N	TCGA-AN-A0XO-01A
hsa-mir-592	6	4.291707	N	TCGA-AN-A0XO-01A
hsa-mir-190b	166	58.17619	N	TCGA-D8-A1JS-01A
hsa-mir-301b	0	0.0	N	TCGA-D8-A1JS-01A
hsa-mir-375	77176	27047.022133	N	TCGA-D8-A1JS-01A
hsa-mir-429	1165	408.28471	N	TCGA-D8-A1JS-01A
hsa-mir-592	66	23.130293	N	TCGA-D8-A1JS-01A
hsa-mir-190b	123	30.531638	N	TCGA-E9-A1R7-01A
hsa-mir-301b	6	1.489348	N	TCGA-E9-A1R7-01A
hsa-mir-375	372693	92511.606987	N	TCGA-E9-A1R7-01A
hsa-mir-429	1775	440.598837	N	TCGA-E9-A1R7-01A
hsa-mir-592	24	5.957393	N	TCGA-E9-A1R7-01A
hsa-mir-190b	9	2.00257	N	TCGA-D8-A27F-01A
hsa-mir-301b	14	3.115108	N	TCGA-D8-A27F-01A
hsa-mir-375	28617	6367.503548	N	TCGA-D8-A27F-01A
hsa-mir-429	478	106.358692	N	TCGA-D8-A27F-01A
hsa-mir-592	5	1.112539	N	TCGA-D8-A27F-01A
hsa-mir-190b	4	0.546845	N	TCGA-OL-A5S0-01A
hsa-mir-301b	27	3.691206	N	TCGA-OL-A5S0-01A
hsa-mir-375	2974	406.579534	N	TCGA-OL-A5S0-01A
hsa-mir-429	1070	146.281137	N	TCGA-OL-A5S0-01A
hsa-mir-592	15	2.05067	N	TCGA-OL-A5S0-01A
hsa-mir-190b	79	17.497526	N	TCGA-S3-AA12-01A
hsa-mir-301b	2	0.442975	N	TCGA-S3-AA12-01A
hsa-mir-375	107395	23786.668391	N	TCGA-S3-AA12-01A
hsa-mir-429	672	148.839715	N	TCGA-S3-AA12-01A
hsa-mir-592	36	7.973556	N	TCGA-S3-AA12-01A
hsa-mir-190b	93	10.807031	N	TCGA-AC-A2FB-01A
hsa-mir-301b	3	0.348614	N	TCGA-AC-A2FB-01A
hsa-mir-375	18868	2192.548982	N	TCGA-AC-A2FB-01A
hsa-mir-429	582	67.631095	N	TCGA-AC-A2FB-01A
hsa-mir-592	12	1.394456	N	TCGA-AC-A2FB-01A
hsa-mir-190b	123	44.72137	N	TCGA-D8-A1J8-01A
hsa-mir-301b	3	1.090765	N	TCGA-D8-A1J8-01A
hsa-mir-375	67128	24406.960099	N	TCGA-D8-A1J8-01A
hsa-mir-429	246	89.442739	N	TCGA-D8-A1J8-01A
hsa-mir-592	12	4.36306	N	TCGA-D8-A1J8-01A
hsa-mir-190b	5	1.57794	N	TCGA-OL-A66P-01A
hsa-mir-301b	3	0.946764	N	TCGA-OL-A66P-01A
hsa-mir-375	25318	7990.055193	N	TCGA-OL-A66P-01A
hsa-mir-429	296	93.414027	N	TCGA-OL-A66P-01A
hsa-mir-592	12	3.787055	N	TCGA-OL-A66P-01A
hsa-mir-190b	81	66.715756	N	TCGA-A8-A06O-01A
hsa-mir-301b	5	4.118257	N	TCGA-A8-A06O-01A
hsa-mir-375	23377	19254.496724	N	TCGA-A8-A06O-01A
hsa-mir-429	218	179.555986	N	TCGA-A8-A06O-01A
hsa-mir-592	7	5.765559	N	TCGA-A8-A06O-01A
hsa-mir-190b	34	5.735173	N	TCGA-A7-A56D-01A
hsa-mir-301b	6	1.012089	N	TCGA-A7-A56D-01A
hsa-mir-375	2144	361.653282	N	TCGA-A7-A56D-01A
hsa-mir-429	223	37.61599	N	TCGA-A7-A56D-01A
hsa-mir-592	27	4.554402	N	TCGA-A7-A56D-01A
hsa-mir-190b	180	119.432536	N	TCGA-A8-A09M-01A
hsa-mir-301b	4	2.654056	N	TCGA-A8-A09M-01A
hsa-mir-375	43691	28989.594109	N	TCGA-A8-A09M-01A
hsa-mir-429	290	192.419086	N	TCGA-A8-A09M-01A
hsa-mir-592	7	4.644599	N	TCGA-A8-A09M-01A
hsa-mir-190b	166	29.907727	N	TCGA-B6-A0RH-01A
hsa-mir-301b	9	1.621503	N	TCGA-B6-A0RH-01A
hsa-mir-375	2151	387.539288	N	TCGA-B6-A0RH-01A
hsa-mir-429	556	100.17287	N	TCGA-B6-A0RH-01A
hsa-mir-592	34	6.125679	N	TCGA-B6-A0RH-01A
hsa-mir-190b	3	0.507328	N	TCGA-LL-A5YP-01A
hsa-mir-301b	44	7.440805	N	TCGA-LL-A5YP-01A
hsa-mir-375	22770	3850.616378	N	TCGA-LL-A5YP-01A
hsa-mir-429	4122	697.068103	N	TCGA-LL-A5YP-01A
hsa-mir-592	28	4.735057	N	TCGA-LL-A5YP-01A
hsa-mir-190b	290	49.917335	N	TCGA-E9-A22D-01A
hsa-mir-301b	33	5.680248	N	TCGA-E9-A22D-01A
hsa-mir-375	318646	54848.135114	N	TCGA-E9-A22D-01A
hsa-mir-429	1510	259.9144	N	TCGA-E9-A22D-01A
hsa-mir-592	57	9.811338	N	TCGA-E9-A22D-01A
hsa-mir-190b	1	0.664309	N	TCGA-A2-A0T1-01A
hsa-mir-301b	6	3.985853	N	TCGA-A2-A0T1-01A
hsa-mir-375	29018	19276.913143	N	TCGA-A2-A0T1-01A
hsa-mir-429	173	114.925425	N	TCGA-A2-A0T1-01A
hsa-mir-592	12	7.971706	N	TCGA-A2-A0T1-01A
hsa-mir-190b	9	4.446227	N	TCGA-B6-A0I1-01A
hsa-mir-301b	19	9.38648	N	TCGA-B6-A0I1-01A
hsa-mir-375	2544	1256.800258	N	TCGA-B6-A0I1-01A
hsa-mir-429	332	164.016386	N	TCGA-B6-A0I1-01A
hsa-mir-592	37	18.278935	N	TCGA-B6-A0I1-01A
hsa-mir-190b	93	18.699583	N	TCGA-AC-A23C-01A
hsa-mir-301b	3	0.603212	N	TCGA-AC-A23C-01A
hsa-mir-375	179974	36187.512982	N	TCGA-AC-A23C-01A
hsa-mir-429	581	116.822125	N	TCGA-AC-A23C-01A
hsa-mir-592	24	4.825699	N	TCGA-AC-A23C-01A
hsa-mir-190b	11	9.542539	N	TCGA-B6-A1KF-01A
hsa-mir-301b	14	12.14505	N	TCGA-B6-A1KF-01A
hsa-mir-375	501	434.619292	N	TCGA-B6-A1KF-01A
hsa-mir-429	8	6.940029	N	TCGA-B6-A1KF-01A
hsa-mir-592	11	9.542539	N	TCGA-B6-A1KF-01A
hsa-mir-190b	15	2.345732	N	TCGA-AC-A8OP-01A
hsa-mir-301b	0	0.0	N	TCGA-AC-A8OP-01A
hsa-mir-375	2083	325.743953	N	TCGA-AC-A8OP-01A
hsa-mir-429	232	36.280651	N	TCGA-AC-A8OP-01A
hsa-mir-592	5	0.781911	N	TCGA-AC-A8OP-01A
hsa-mir-190b	113	45.069299	N	TCGA-A2-A0D3-01A
hsa-mir-301b	1	0.398843	N	TCGA-A2-A0D3-01A
hsa-mir-375	8450	3370.226344	N	TCGA-A2-A0D3-01A
hsa-mir-429	354	141.190547	N	TCGA-A2-A0D3-01A
hsa-mir-592	4	1.595373	N	TCGA-A2-A0D3-01A
hsa-mir-190b	69	24.203121	N	TCGA-C8-A8HP-01A
hsa-mir-301b	2	0.70154	N	TCGA-C8-A8HP-01A
hsa-mir-375	68471	24017.563749	N	TCGA-C8-A8HP-01A
hsa-mir-429	803	281.668205	N	TCGA-C8-A8HP-01A
hsa-mir-592	3	1.05231	N	TCGA-C8-A8HP-01A
hsa-mir-190b	37	6.388964	N	TCGA-OL-A66N-01A
hsa-mir-301b	1	0.172675	N	TCGA-OL-A66N-01A
hsa-mir-375	310692	53648.651169	N	TCGA-OL-A66N-01A
hsa-mir-429	315	54.392534	N	TCGA-OL-A66N-01A
hsa-mir-592	4	0.690699	N	TCGA-OL-A66N-01A
hsa-mir-190b	105	80.885208	N	TCGA-B6-A0RG-01A
hsa-mir-301b	1	0.770335	N	TCGA-B6-A0RG-01A
hsa-mir-375	13907	10713.053178	N	TCGA-B6-A0RG-01A
hsa-mir-429	110	84.736884	N	TCGA-B6-A0RG-01A
hsa-mir-592	0	0.0	N	TCGA-B6-A0RG-01A
hsa-mir-190b	131	29.004407	N	TCGA-GM-A3NW-01A
hsa-mir-301b	2	0.442815	N	TCGA-GM-A3NW-01A
hsa-mir-375	33995	7526.754351	N	TCGA-GM-A3NW-01A
hsa-mir-429	470	104.061613	N	TCGA-GM-A3NW-01A
hsa-mir-592	0	0.0	N	TCGA-GM-A3NW-01A
hsa-mir-190b	14	7.39402	N	TCGA-AO-A12D-01A
hsa-mir-301b	5	2.640721	N	TCGA-AO-A12D-01A
hsa-mir-375	12316	6504.624959	N	TCGA-AO-A12D-01A
hsa-mir-429	196	103.516279	N	TCGA-AO-A12D-01A
hsa-mir-592	7	3.69701	N	TCGA-AO-A12D-01A
hsa-mir-190b	123	37.783166	N	TCGA-A8-A06R-01A
hsa-mir-301b	13	3.993343	N	TCGA-A8-A06R-01A
hsa-mir-375	106114	32596.121297	N	TCGA-A8-A06R-01A
hsa-mir-429	1151	353.564427	N	TCGA-A8-A06R-01A
hsa-mir-592	44	13.515929	N	TCGA-A8-A06R-01A
hsa-mir-190b	101	43.156934	N	TCGA-A8-A0A1-01A
hsa-mir-301b	2	0.854593	N	TCGA-A8-A0A1-01A
hsa-mir-375	47573	20327.770504	N	TCGA-A8-A0A1-01A
hsa-mir-429	319	136.307544	N	TCGA-A8-A0A1-01A
hsa-mir-592	13	5.554853	N	TCGA-A8-A0A1-01A
hsa-mir-190b	122	54.729553	N	TCGA-A2-A0ET-01A
hsa-mir-301b	0	0.0	N	TCGA-A2-A0ET-01A
hsa-mir-375	401156	179959.742376	N	TCGA-A2-A0ET-01A
hsa-mir-429	226	101.384254	N	TCGA-A2-A0ET-01A
hsa-mir-592	8	3.588823	N	TCGA-A2-A0ET-01A
hsa-mir-190b	204	46.172566	N	TCGA-A7-A26J-01B
hsa-mir-301b	2	0.452672	N	TCGA-A7-A26J-01B
hsa-mir-375	158080	35779.211843	N	TCGA-A7-A26J-01B
hsa-mir-429	635	143.723428	N	TCGA-A7-A26J-01B
hsa-mir-592	3	0.679008	N	TCGA-A7-A26J-01B
hsa-mir-190b	11	10.195995	N	TCGA-BH-A0EA-01A
hsa-mir-301b	0	0.0	N	TCGA-BH-A0EA-01A
hsa-mir-375	11884	11015.382049	N	TCGA-BH-A0EA-01A
hsa-mir-429	31	28.734167	N	TCGA-BH-A0EA-01A
hsa-mir-592	3	2.780726	N	TCGA-BH-A0EA-01A
hsa-mir-190b	8	3.40568	N	TCGA-BH-A1FB-01A
hsa-mir-301b	0	0.0	N	TCGA-BH-A1FB-01A
hsa-mir-375	1710	727.96408	N	TCGA-BH-A1FB-01A
hsa-mir-429	116	49.382359	N	TCGA-BH-A1FB-01A
hsa-mir-592	0	0.0	N	TCGA-BH-A1FB-01A
hsa-mir-190b	3	1.182309	N	TCGA-A2-A04U-01A
hsa-mir-301b	28	11.034887	N	TCGA-A2-A04U-01A
hsa-mir-375	38230	15066.562045	N	TCGA-A2-A04U-01A
hsa-mir-429	527	207.692341	N	TCGA-A2-A04U-01A
hsa-mir-592	9	3.546928	N	TCGA-A2-A04U-01A
hsa-mir-190b	26	6.671968	N	TCGA-AR-A24K-01A
hsa-mir-301b	0	0.0	N	TCGA-AR-A24K-01A
hsa-mir-375	9605	2464.779064	N	TCGA-AR-A24K-01A
hsa-mir-429	131	33.616456	N	TCGA-AR-A24K-01A
hsa-mir-592	1	0.256614	N	TCGA-AR-A24K-01A
hsa-mir-190b	9	6.557511	N	TCGA-BH-A0AW-01A
hsa-mir-301b	4	2.914449	N	TCGA-BH-A0AW-01A
hsa-mir-375	28010	20408.430919	N	TCGA-BH-A0AW-01A
hsa-mir-429	289	210.568959	N	TCGA-BH-A0AW-01A
hsa-mir-592	6	4.371674	N	TCGA-BH-A0AW-01A
hsa-mir-190b	7	5.675074	N	TCGA-AO-A03R-01A
hsa-mir-301b	5	4.053625	N	TCGA-AO-A03R-01A
hsa-mir-375	4291	3478.820622	N	TCGA-AO-A03R-01A
hsa-mir-429	244	197.81688	N	TCGA-AO-A03R-01A
hsa-mir-592	1	0.810725	N	TCGA-AO-A03R-01A
hsa-mir-190b	94	100.944367	N	TCGA-AN-A0FZ-01A
hsa-mir-301b	3	3.221629	N	TCGA-AN-A0FZ-01A
hsa-mir-375	12280	13187.200254	N	TCGA-AN-A0FZ-01A
hsa-mir-429	654	702.315062	N	TCGA-AN-A0FZ-01A
hsa-mir-592	14	15.034267	N	TCGA-AN-A0FZ-01A
hsa-mir-190b	44	34.719647	N	TCGA-BH-A0H6-01A
hsa-mir-301b	3	2.367249	N	TCGA-BH-A0H6-01A
hsa-mir-375	21644	17078.909866	N	TCGA-BH-A0H6-01A
hsa-mir-429	140	110.471603	N	TCGA-BH-A0H6-01A
hsa-mir-592	7	5.52358	N	TCGA-BH-A0H6-01A
hsa-mir-190b	114	30.624835	N	TCGA-Z7-A8R6-01A
hsa-mir-301b	5	1.343195	N	TCGA-Z7-A8R6-01A
hsa-mir-375	47376	12727.036813	N	TCGA-Z7-A8R6-01A
hsa-mir-429	771	207.120597	N	TCGA-Z7-A8R6-01A
hsa-mir-592	6	1.611833	N	TCGA-Z7-A8R6-01A
hsa-mir-190b	172	52.329085	N	TCGA-AR-A252-01A
hsa-mir-301b	6	1.825433	N	TCGA-AR-A252-01A
hsa-mir-375	380988	115911.35818	N	TCGA-AR-A252-01A
hsa-mir-429	223	67.845268	N	TCGA-AR-A252-01A
hsa-mir-592	7	2.129672	N	TCGA-AR-A252-01A
hsa-mir-190b	123	79.08015	N	TCGA-BH-A1EV-01A
hsa-mir-301b	7	4.500496	N	TCGA-BH-A1EV-01A
hsa-mir-375	21821	14029.332949	N	TCGA-BH-A1EV-01A
hsa-mir-429	455	292.532262	N	TCGA-BH-A1EV-01A
hsa-mir-592	8	5.143424	N	TCGA-BH-A1EV-01A
hsa-mir-190b	56	34.865962	N	TCGA-E9-A54X-01A
hsa-mir-301b	2	1.245213	N	TCGA-E9-A54X-01A
hsa-mir-375	98227	61156.76546	N	TCGA-E9-A54X-01A
hsa-mir-429	405	252.155619	N	TCGA-E9-A54X-01A
hsa-mir-592	72	44.827666	N	TCGA-E9-A54X-01A
hsa-mir-190b	48	9.937829	N	TCGA-A7-A26E-01A
hsa-mir-301b	1	0.207038	N	TCGA-A7-A26E-01A
hsa-mir-375	19748	4088.588288	N	TCGA-A7-A26E-01A
hsa-mir-429	354	73.291485	N	TCGA-A7-A26E-01A
hsa-mir-592	56	11.594133	N	TCGA-A7-A26E-01A
hsa-mir-190b	37	13.097906	N	TCGA-E2-A2P5-01A
hsa-mir-301b	0	0.0	N	TCGA-E2-A2P5-01A
hsa-mir-375	77803	27542.064634	N	TCGA-E2-A2P5-01A
hsa-mir-429	174	61.595559	N	TCGA-E2-A2P5-01A
hsa-mir-592	0	0.0	N	TCGA-E2-A2P5-01A
hsa-mir-190b	146	50.826841	N	TCGA-AR-A0TR-01A
hsa-mir-301b	0	0.0	N	TCGA-AR-A0TR-01A
hsa-mir-375	113989	39682.882286	N	TCGA-AR-A0TR-01A
hsa-mir-429	414	144.125427	N	TCGA-AR-A0TR-01A
hsa-mir-592	1	0.348129	N	TCGA-AR-A0TR-01A
hsa-mir-190b	170	22.902813	N	TCGA-OL-A66K-01A
hsa-mir-301b	2	0.269445	N	TCGA-OL-A66K-01A
hsa-mir-375	154807	20855.975122	N	TCGA-OL-A66K-01A
hsa-mir-429	392	52.811192	N	TCGA-OL-A66K-01A
hsa-mir-592	31	4.176395	N	TCGA-OL-A66K-01A
hsa-mir-190b	78	25.582687	N	TCGA-B6-A0IE-01A
hsa-mir-301b	5	1.639916	N	TCGA-B6-A0IE-01A
hsa-mir-375	18682	6127.381445	N	TCGA-B6-A0IE-01A
hsa-mir-429	821	269.274177	N	TCGA-B6-A0IE-01A
hsa-mir-592	4	1.311933	N	TCGA-B6-A0IE-01A
hsa-mir-190b	24	2.721221	N	TCGA-D8-A27L-01A
hsa-mir-301b	0	0.0	N	TCGA-D8-A27L-01A
hsa-mir-375	137111	15546.222775	N	TCGA-D8-A27L-01A
hsa-mir-429	405	45.920606	N	TCGA-D8-A27L-01A
hsa-mir-592	4	0.453537	N	TCGA-D8-A27L-01A
hsa-mir-190b	219	55.106706	N	TCGA-E2-A1L8-01A
hsa-mir-301b	4	1.006515	N	TCGA-E2-A1L8-01A
hsa-mir-375	25651	6454.530174	N	TCGA-E2-A1L8-01A
hsa-mir-429	368	92.599396	N	TCGA-E2-A1L8-01A
hsa-mir-592	20	5.032576	N	TCGA-E2-A1L8-01A
hsa-mir-190b	375	49.836569	N	TCGA-BH-A0HL-01A
hsa-mir-301b	8	1.06318	N	TCGA-BH-A0HL-01A
hsa-mir-375	2019196	268346.136902	N	TCGA-BH-A0HL-01A
hsa-mir-429	511	67.910632	N	TCGA-BH-A0HL-01A
hsa-mir-592	101	13.422649	N	TCGA-BH-A0HL-01A
hsa-mir-190b	50	8.043253	N	TCGA-BH-A1EO-01A
hsa-mir-301b	1	0.160865	N	TCGA-BH-A1EO-01A
hsa-mir-375	2644	425.32724	N	TCGA-BH-A1EO-01A
hsa-mir-429	346	55.659314	N	TCGA-BH-A1EO-01A
hsa-mir-592	9	1.447786	N	TCGA-BH-A1EO-01A
hsa-mir-190b	122	20.144768	N	TCGA-EW-A424-01A
hsa-mir-301b	0	0.0	N	TCGA-EW-A424-01A
hsa-mir-375	70047	11566.234264	N	TCGA-EW-A424-01A
hsa-mir-429	92	15.191137	N	TCGA-EW-A424-01A
hsa-mir-592	0	0.0	N	TCGA-EW-A424-01A
hsa-mir-190b	21	9.031932	N	TCGA-E2-A159-01A
hsa-mir-301b	24	10.322208	N	TCGA-E2-A159-01A
hsa-mir-375	27228	11710.544651	N	TCGA-E2-A159-01A
hsa-mir-429	1047	450.306312	N	TCGA-E2-A159-01A
hsa-mir-592	15	6.45138	N	TCGA-E2-A159-01A
hsa-mir-190b	70	11.128387	N	TCGA-BH-A0EI-01A
hsa-mir-301b	3	0.476931	N	TCGA-BH-A0EI-01A
hsa-mir-375	51068	8118.63496	N	TCGA-BH-A0EI-01A
hsa-mir-429	477	75.832006	N	TCGA-BH-A0EI-01A
hsa-mir-592	19	3.020562	N	TCGA-BH-A0EI-01A
hsa-mir-190b	15	3.196559	N	TCGA-GM-A2DB-01A
hsa-mir-301b	0	0.0	N	TCGA-GM-A2DB-01A
hsa-mir-375	40731	8679.936222	N	TCGA-GM-A2DB-01A
hsa-mir-429	1536	327.327638	N	TCGA-GM-A2DB-01A
hsa-mir-592	17	3.622767	N	TCGA-GM-A2DB-01A
hsa-mir-190b	52	14.403155	N	TCGA-BH-A0BQ-01A
hsa-mir-301b	2	0.553968	N	TCGA-BH-A0BQ-01A
hsa-mir-375	4445	1231.192803	N	TCGA-BH-A0BQ-01A
hsa-mir-429	196	54.288817	N	TCGA-BH-A0BQ-01A
hsa-mir-592	4	1.107935	N	TCGA-BH-A0BQ-01A
hsa-mir-190b	42	29.884305	N	TCGA-B6-A0RI-01A
hsa-mir-301b	4	2.846124	N	TCGA-B6-A0RI-01A
hsa-mir-375	7125	5069.658892	N	TCGA-B6-A0RI-01A
hsa-mir-429	129	91.787508	N	TCGA-B6-A0RI-01A
hsa-mir-592	3	2.134593	N	TCGA-B6-A0RI-01A
hsa-mir-190b	1	0.416138	N	TCGA-AR-A1AJ-01A
hsa-mir-301b	7	2.912968	N	TCGA-AR-A1AJ-01A
hsa-mir-375	692	287.967734	N	TCGA-AR-A1AJ-01A
hsa-mir-429	290	120.68012	N	TCGA-AR-A1AJ-01A
hsa-mir-592	8	3.329107	N	TCGA-AR-A1AJ-01A
hsa-mir-190b	66	26.973919	N	TCGA-A2-A1FV-01A
hsa-mir-301b	2	0.817391	N	TCGA-A2-A1FV-01A
hsa-mir-375	12478	5099.705412	N	TCGA-A2-A1FV-01A
hsa-mir-429	240	98.086977	N	TCGA-A2-A1FV-01A
hsa-mir-592	38	15.530438	N	TCGA-A2-A1FV-01A
hsa-mir-190b	2	0.395405	N	TCGA-AC-A2QH-01A
hsa-mir-301b	22	4.349453	N	TCGA-AC-A2QH-01A
hsa-mir-375	830	164.093009	N	TCGA-AC-A2QH-01A
hsa-mir-429	0	0.0	N	TCGA-AC-A2QH-01A
hsa-mir-592	19	3.756346	N	TCGA-AC-A2QH-01A
hsa-mir-190b	13	3.588022	N	TCGA-AR-A24V-01A
hsa-mir-301b	1	0.276002	N	TCGA-AR-A24V-01A
hsa-mir-375	1642	453.194803	N	TCGA-AR-A24V-01A
hsa-mir-429	89	24.564152	N	TCGA-AR-A24V-01A
hsa-mir-592	11	3.036019	N	TCGA-AR-A24V-01A
hsa-mir-190b	73	30.700777	N	TCGA-AO-A0J8-01A
hsa-mir-301b	0	0.0	N	TCGA-AO-A0J8-01A
hsa-mir-375	110063	46287.939641	N	TCGA-AO-A0J8-01A
hsa-mir-429	818	344.016923	N	TCGA-AO-A0J8-01A
hsa-mir-592	10	4.205586	N	TCGA-AO-A0J8-01A
hsa-mir-190b	142	71.325171	N	TCGA-C8-A1HL-01A
hsa-mir-301b	7	3.51603	N	TCGA-C8-A1HL-01A
hsa-mir-375	54578	27413.980336	N	TCGA-C8-A1HL-01A
hsa-mir-429	670	336.53426	N	TCGA-C8-A1HL-01A
hsa-mir-592	17	8.538929	N	TCGA-C8-A1HL-01A
hsa-mir-190b	16	4.534907	N	TCGA-D8-A27R-01A
hsa-mir-301b	3	0.850295	N	TCGA-D8-A27R-01A
hsa-mir-375	116519	33025.176953	N	TCGA-D8-A27R-01A
hsa-mir-429	315	89.280982	N	TCGA-D8-A27R-01A
hsa-mir-592	5	1.417158	N	TCGA-D8-A27R-01A
hsa-mir-190b	24	7.710692	N	TCGA-D8-A1Y3-01A
hsa-mir-301b	19	6.104298	N	TCGA-D8-A1Y3-01A
hsa-mir-375	2414	775.567129	N	TCGA-D8-A1Y3-01A
hsa-mir-429	501	160.960701	N	TCGA-D8-A1Y3-01A
hsa-mir-592	18	5.783019	N	TCGA-D8-A1Y3-01A
hsa-mir-190b	2	1.674845	N	TCGA-A2-A0YG-01A
hsa-mir-301b	5	4.187114	N	TCGA-A2-A0YG-01A
hsa-mir-375	15335	12841.877837	N	TCGA-A2-A0YG-01A
hsa-mir-429	39	32.659487	N	TCGA-A2-A0YG-01A
hsa-mir-592	8	6.699382	N	TCGA-A2-A0YG-01A
hsa-mir-190b	69	43.499092	N	TCGA-A8-A0A4-01A
hsa-mir-301b	0	0.0	N	TCGA-A8-A0A4-01A
hsa-mir-375	123216	77678.031067	N	TCGA-A8-A0A4-01A
hsa-mir-429	133	83.846076	N	TCGA-A8-A0A4-01A
hsa-mir-592	8	5.043373	N	TCGA-A8-A0A4-01A
hsa-mir-190b	11	5.979954	N	TCGA-A2-A0EX-01A
hsa-mir-301b	0	0.0	N	TCGA-A2-A0EX-01A
hsa-mir-375	12399	6740.495542	N	TCGA-A2-A0EX-01A
hsa-mir-429	338	183.747681	N	TCGA-A2-A0EX-01A
hsa-mir-592	6	3.261793	N	TCGA-A2-A0EX-01A
